Datetime,Date,Time,Open,High,Low,Close,Vol
2016-05-16 11:25:00,20160516,1125,10580,10585,10580,10580,6445
2016-05-16 11:30:00,20160516,1130,10585,10605,10580,10595,14662
2016-05-16 11:35:00,20160516,1135,10605,10610,10585,10595,5335
2016-05-16 11:40:00,20160516,1140,10590,10610,10585,10585,6357
2016-05-16 11:45:00,20160516,1145,10590,10605,10585,10595,13727
2016-05-16 11:50:00,20160516,1145,10590,10605,10585,10595,13727
2016-05-16 11:55:00,20160516,1145,10590,10605,10585,10595,13727
2016-05-16 12:00:00,20160516,1200,10595,10605,10595,10595,3797
2016-05-16 12:05:00,20160516,1205,10590,10590,10580,10580,847
2016-05-16 12:10:00,20160516,1210,10580,10580,10580,10580,685
2016-05-16 12:15:00,20160516,1215,10575,10575,10570,10570,400
2016-05-16 12:20:00,20160516,1220,10580,10580,10570,10570,510
2016-05-16 12:25:00,20160516,1220,10580,10580,10570,10570,510
2016-05-16 12:30:00,20160516,1230,10580,10580,10565,10565,759
2016-05-16 12:35:00,20160516,1235,10580,10580,10580,10580,1
2016-05-16 12:40:00,20160516,1235,10580,10580,10580,10580,1
2016-05-16 12:45:00,20160516,1245,10575,10580,10575,10580,31
2016-05-16 12:50:00,20160516,1250,10575,10575,10575,10575,2
2016-05-16 12:55:00,20160516,1250,10575,10575,10575,10575,2
2016-05-16 13:00:00,20160516,1250,10575,10575,10575,10575,2
2016-05-16 13:05:00,20160516,1305,10575,10580,10575,10580,4
2016-05-16 13:10:00,20160516,1305,10575,10580,10575,10580,4
2016-05-16 13:15:00,20160516,1315,10575,10575,10575,10575,79
2016-05-16 13:20:00,20160516,1315,10575,10575,10575,10575,79
2016-05-16 13:25:00,20160516,1325,10580,10580,10575,10575,31
2016-05-16 13:30:00,20160516,1325,10580,10580,10575,10575,31
2016-05-16 13:35:00,20160516,1335,10575,10575,10565,10565,247
2016-05-16 13:40:00,20160516,1335,10575,10575,10565,10565,247
2016-05-16 13:45:00,20160516,1345,10565,10565,10560,10560,281
2016-05-16 13:50:00,20160516,1345,10565,10565,10560,10560,281
2016-05-16 13:55:00,20160516,1345,10565,10565,10560,10560,281
2016-05-16 14:00:00,20160516,1400,10560,10560,10560,10560,500
2016-05-16 14:05:00,20160516,1405,10560,10560,10560,10560,798
2016-05-16 14:10:00,20160516,1405,10560,10560,10560,10560,798
2016-05-16 14:15:00,20160516,1415,10560,10570,10560,10570,394
2016-05-16 14:20:00,20160516,1420,10575,10575,10570,10575,19905
2016-05-16 14:25:00,20160516,1425,10560,10575,10560,10575,2359
2016-05-16 14:30:00,20160516,1430,10575,10575,10530,10570,9286
2016-05-16 14:35:00,20160516,1435,10570,10570,10570,10570,50
2016-05-16 14:40:00,20160516,1435,10570,10570,10570,10570,50
2016-05-16 14:45:00,20160516,1445,10570,10580,10570,10570,1698
2016-05-16 14:50:00,20160516,1450,10555,10555,10550,10550,565
2016-05-16 14:55:00,20160516,1450,10555,10555,10550,10550,565
2016-05-16 15:00:00,20160516,1500,10520,10520,10520,10520,11219
2016-05-17 09:05:00,20160517,905,10590,10590,10570,10570,1390
2016-05-17 09:10:00,20160517,910,10570,10595,10530,10530,115974
2016-05-17 09:15:00,20160517,915,10530,10530,10480,10480,151784
2016-05-17 09:20:00,20160517,920,10485,10485,10450,10465,16792
2016-05-17 09:25:00,20160517,925,10465,10465,10400,10430,25809
2016-05-17 09:30:00,20160517,930,10430,10430,10380,10380,21332
2016-05-17 09:35:00,20160517,935,10380,10400,10380,10400,789
2016-05-17 09:40:00,20160517,940,10385,10400,10365,10380,7264
2016-05-17 09:45:00,20160517,945,10380,10385,10360,10380,685
2016-05-17 09:50:00,20160517,950,10365,10370,10355,10365,1153
2016-05-17 09:55:00,20160517,955,10365,10365,10340,10340,2263
2016-05-17 10:00:00,20160517,1000,10345,10350,10300,10310,1219
2016-05-17 10:05:00,20160517,1005,10350,10350,10310,10310,1840
2016-05-17 10:10:00,20160517,1010,10310,10325,10270,10275,19344
2016-05-17 10:15:00,20160517,1015,10325,10350,10325,10325,25820
2016-05-17 10:20:00,20160517,1020,10340,10375,10320,10355,55586
2016-05-17 10:25:00,20160517,1025,10355,10380,10335,10340,95306
2016-05-17 10:30:00,20160517,1030,10345,10375,10340,10345,58317
2016-05-17 10:35:00,20160517,1035,10345,10345,10340,10345,19432
2016-05-17 10:40:00,20160517,1040,10340,10345,10330,10345,14479
2016-05-17 10:45:00,20160517,1045,10345,10345,10330,10345,12238
2016-05-17 10:50:00,20160517,1050,10340,10340,10320,10320,7317
2016-05-17 10:55:00,20160517,1055,10315,10320,10295,10310,8046
2016-05-17 11:00:00,20160517,1100,10310,10310,10310,10310,542
2016-05-17 11:05:00,20160517,1105,10310,10310,10290,10290,1272
2016-05-17 11:10:00,20160517,1110,10310,10310,10310,10310,30
2016-05-17 11:15:00,20160517,1115,10330,10330,10290,10310,12293
2016-05-17 11:20:00,20160517,1120,10305,10330,10285,10300,29130
2016-05-17 11:25:00,20160517,1125,10315,10315,10300,10300,40402
2016-05-17 11:30:00,20160517,1130,10300,10315,10290,10305,39044
2016-05-17 11:35:00,20160517,1135,10305,10310,10300,10300,25685
2016-05-17 11:40:00,20160517,1140,10300,10330,10300,10320,32002
2016-05-17 11:45:00,20160517,1145,10320,10320,10315,10315,1812
2016-05-17 11:50:00,20160517,1150,10315,10335,10310,10315,38165
2016-05-17 11:55:00,20160517,1155,10320,10325,10310,10315,17455
2016-05-17 12:00:00,20160517,1200,10315,10320,10310,10310,14673
2016-05-17 12:05:00,20160517,1205,10315,10325,10315,10325,3
2016-05-17 12:10:00,20160517,1210,10310,10325,10300,10325,64
2016-05-17 12:15:00,20160517,1215,10320,10320,10320,10320,503
2016-05-17 12:20:00,20160517,1220,10320,10320,10320,10320,2
2016-05-17 12:25:00,20160517,1225,10320,10320,10320,10320,4
2016-05-17 12:30:00,20160517,1230,10320,10320,10320,10320,2
2016-05-17 12:35:00,20160517,1235,10320,10320,10320,10320,3
2016-05-17 12:40:00,20160517,1240,10320,10320,10320,10320,16
2016-05-17 12:45:00,20160517,1245,10320,10325,10315,10325,393
2016-05-17 12:50:00,20160517,1250,10320,10330,10320,10330,1086
2016-05-17 12:55:00,20160517,1255,10325,10325,10320,10320,507
2016-05-17 13:00:00,20160517,1300,10320,10330,10320,10330,52
2016-05-17 13:05:00,20160517,1305,10330,10330,10330,10330,40
2016-05-17 13:10:00,20160517,1310,10330,10340,10325,10340,994
2016-05-17 13:15:00,20160517,1315,10325,10325,10320,10325,156
2016-05-17 13:20:00,20160517,1320,10325,10325,10320,10325,2300
2016-05-17 13:25:00,20160517,1325,10325,10335,10320,10320,5300
2016-05-17 13:30:00,20160517,1330,10320,10330,10320,10330,891
2016-05-17 13:35:00,20160517,1335,10335,10335,10320,10320,1431
2016-05-17 13:40:00,20160517,1340,10320,10330,10320,10320,301
2016-05-17 13:45:00,20160517,1345,10330,10330,10330,10330,1003
2016-05-17 13:50:00,20160517,1350,10330,10330,10320,10330,3980
2016-05-17 13:55:00,20160517,1355,10330,10340,10330,10340,15
2016-05-17 14:00:00,20160517,1400,10340,10340,10340,10340,4
2016-05-17 14:05:00,20160517,1405,10340,10340,10340,10340,305
2016-05-17 14:10:00,20160517,1410,10340,10340,10340,10340,145
2016-05-17 14:15:00,20160517,1415,10335,10335,10335,10335,5
2016-05-17 14:20:00,20160517,1420,10340,10350,10340,10350,1128
2016-05-17 14:25:00,20160517,1425,10350,10360,10350,10360,735
2016-05-17 14:30:00,20160517,1430,10360,10360,10355,10360,1953
2016-05-17 14:35:00,20160517,1435,10360,10360,10360,10360,12
2016-05-17 14:40:00,20160517,1440,10360,10360,10360,10360,368
2016-05-17 14:45:00,20160517,1445,10335,10340,10335,10340,261
2016-05-17 14:50:00,20160517,1445,10335,10340,10335,10340,261
2016-05-17 14:55:00,20160517,1445,10335,10340,10335,10340,261
2016-05-17 15:00:00,20160517,1500,10340,10340,10340,10340,5431
2016-05-18 09:05:00,20160518,905,10270,10365,10260,10260,6006
2016-05-18 09:10:00,20160518,910,10260,10265,10205,10245,19019
2016-05-18 09:15:00,20160518,915,10245,10250,10205,10210,62893
2016-05-18 09:20:00,20160518,920,10210,10210,10135,10145,49413
2016-05-18 09:25:00,20160518,925,10145,10170,10105,10125,53522
2016-05-18 09:30:00,20160518,930,10125,10160,10125,10145,75307
2016-05-18 09:35:00,20160518,935,10145,10160,10110,10115,42097
2016-05-18 09:40:00,20160518,940,10115,10120,10100,10105,27456
2016-05-18 09:45:00,20160518,945,10105,10105,10065,10065,5907
2016-05-18 09:50:00,20160518,950,10100,10105,10100,10105,530
2016-05-18 09:55:00,20160518,955,10105,10115,10100,10105,977
2016-05-18 10:00:00,20160518,1000,10110,10115,10100,10105,6699
2016-05-18 10:05:00,20160518,1005,10105,10125,10100,10120,35805
2016-05-18 10:10:00,20160518,1010,10120,10120,10100,10100,49179
2016-05-18 10:15:00,20160518,1015,10095,10095,10075,10075,50728
2016-05-18 10:20:00,20160518,1020,10075,10075,10045,10050,74554
2016-05-18 10:25:00,20160518,1025,10050,10055,10040,10055,8013
2016-05-18 10:30:00,20160518,1030,10060,10060,10040,10040,463
2016-05-18 10:35:00,20160518,1035,10060,10060,10035,10050,4247
2016-05-18 10:40:00,20160518,1040,10050,10075,10050,10075,9836
2016-05-18 10:45:00,20160518,1045,10080,10095,10080,10095,14222
2016-05-18 10:50:00,20160518,1050,10095,10100,10060,10060,33861
2016-05-18 10:55:00,20160518,1055,10060,10090,10060,10085,9498
2016-05-18 11:00:00,20160518,1100,10085,10090,10085,10090,11381
2016-05-18 11:05:00,20160518,1105,10090,10095,10085,10085,26068
2016-05-18 11:10:00,20160518,1110,10080,10100,10080,10090,39291
2016-05-18 11:15:00,20160518,1115,10085,10095,10080,10080,57422
2016-05-18 11:20:00,20160518,1120,10075,10075,10060,10070,15582
2016-05-18 11:25:00,20160518,1125,10070,10075,10070,10070,30179
2016-05-18 11:30:00,20160518,1130,10070,10075,10070,10075,9972
2016-05-18 11:35:00,20160518,1135,10075,10095,10075,10085,14503
2016-05-18 11:40:00,20160518,1140,10080,10100,10080,10085,30517
2016-05-18 11:45:00,20160518,1145,10085,10095,10075,10075,7085
2016-05-18 11:50:00,20160518,1150,10085,10085,10070,10070,991
2016-05-18 11:55:00,20160518,1155,10070,10090,10070,10070,2064
2016-05-18 12:00:00,20160518,1200,10085,10085,10085,10085,1
2016-05-18 12:05:00,20160518,1205,10075,10075,10070,10075,4127
2016-05-18 12:10:00,20160518,1210,10070,10070,10065,10065,102
2016-05-18 12:15:00,20160518,1215,10080,10085,10080,10085,3
2016-05-18 12:20:00,20160518,1220,10085,10090,10085,10090,11
2016-05-18 12:25:00,20160518,1225,10090,10090,10090,10090,12
2016-05-18 12:30:00,20160518,1230,10085,10085,10085,10085,12
2016-05-18 12:35:00,20160518,1235,10085,10085,10075,10075,36
2016-05-18 12:40:00,20160518,1240,10070,10070,10060,10060,6319
2016-05-18 12:45:00,20160518,1245,10060,10060,10060,10060,21
2016-05-18 12:50:00,20160518,1250,10060,10060,10060,10060,1
2016-05-18 12:55:00,20160518,1255,10060,10060,10055,10055,1956
2016-05-18 13:00:00,20160518,1300,10070,10070,10070,10070,52
2016-05-18 13:05:00,20160518,1305,10080,10080,10075,10075,27
2016-05-18 13:10:00,20160518,1310,10070,10070,10060,10060,395
2016-05-18 13:15:00,20160518,1315,10060,10065,10060,10060,53
2016-05-18 13:20:00,20160518,1320,10065,10065,10060,10060,13
2016-05-18 13:25:00,20160518,1325,10055,10060,10050,10055,7481
2016-05-18 13:30:00,20160518,1330,10060,10060,10050,10055,1790
2016-05-18 13:35:00,20160518,1335,10050,10050,10045,10050,482
2016-05-18 13:40:00,20160518,1340,10050,10050,10045,10045,105
2016-05-18 13:45:00,20160518,1345,10045,10045,10035,10035,2657
2016-05-18 13:50:00,20160518,1350,10040,10040,10040,10040,125
2016-05-18 13:55:00,20160518,1355,10050,10050,10045,10045,1007
2016-05-18 14:00:00,20160518,1400,10040,10045,10035,10040,3155
2016-05-18 14:05:00,20160518,1405,10045,10045,10040,10040,510
2016-05-18 14:10:00,20160518,1410,10045,10050,10045,10050,95
2016-05-18 14:15:00,20160518,1415,10055,10055,10040,10045,11
2016-05-18 14:20:00,20160518,1420,10045,10045,10040,10040,1268
2016-05-18 14:25:00,20160518,1425,10040,10040,10040,10040,373
2016-05-18 14:30:00,20160518,1430,10045,10045,10040,10045,513
2016-05-18 14:35:00,20160518,1435,10045,10045,10005,10005,16708
2016-05-18 14:40:00,20160518,1440,10005,10005,9995,9995,18980
2016-05-18 14:45:00,20160518,1445,10000,10005,9990,10000,7547
2016-05-18 14:50:00,20160518,1450,10005,10010,10005,10010,10603
2016-05-18 14:55:00,20160518,1450,10005,10010,10005,10010,10603
2016-05-18 15:00:00,20160518,1500,10025,10025,10025,10025,7077
2016-05-19 09:05:00,20160519,905,10080,10080,10025,10035,4731
2016-05-19 09:10:00,20160519,910,10035,10085,10035,10085,15639
2016-05-19 09:15:00,20160519,915,10085,10085,10050,10050,20812
2016-05-19 09:20:00,20160519,920,10040,10040,10025,10035,47872
2016-05-19 09:25:00,20160519,925,10020,10030,10005,10010,120547
2016-05-19 09:30:00,20160519,930,10005,10010,9980,9980,41937
2016-05-19 09:35:00,20160519,935,9980,9990,9980,9985,42922
2016-05-19 09:40:00,20160519,940,9980,9985,9980,9980,27208
2016-05-19 09:45:00,20160519,945,9980,9980,9950,9950,9315
2016-05-19 09:50:00,20160519,950,9950,9955,9945,9945,5867
2016-05-19 09:55:00,20160519,955,9945,9975,9945,9960,1704
2016-05-19 10:00:00,20160519,1000,9965,9965,9960,9960,1024
2016-05-19 10:05:00,20160519,1005,9970,9990,9970,9975,9991
2016-05-19 10:10:00,20160519,1010,9975,9980,9950,9950,36956
2016-05-19 10:15:00,20160519,1015,9950,9950,9925,9935,75131
2016-05-19 10:20:00,20160519,1020,9930,9935,9905,9910,44721
2016-05-19 10:25:00,20160519,1025,9910,9910,9875,9890,49458
2016-05-19 10:30:00,20160519,1030,9885,9895,9880,9885,26888
2016-05-19 10:35:00,20160519,1035,9885,9890,9870,9880,21397
2016-05-19 10:40:00,20160519,1040,9880,9880,9870,9870,13959
2016-05-19 10:45:00,20160519,1045,9870,9875,9870,9875,22758
2016-05-19 10:50:00,20160519,1050,9875,9875,9850,9850,9099
2016-05-19 10:55:00,20160519,1055,9850,9850,9840,9840,17964
2016-05-19 11:00:00,20160519,1100,9840,9850,9840,9850,18528
2016-05-19 11:05:00,20160519,1105,9850,9920,9850,9920,7025
2016-05-19 11:10:00,20160519,1110,9915,9945,9885,9945,7580
2016-05-19 11:15:00,20160519,1115,9945,10005,9945,10005,22991
2016-05-19 11:20:00,20160519,1120,10005,10050,10005,10015,69600
2016-05-19 11:25:00,20160519,1125,10005,10065,10005,10050,42421
2016-05-19 11:30:00,20160519,1130,10050,10055,9975,9975,36923
2016-05-19 11:35:00,20160519,1135,9975,9975,9945,9965,16408
2016-05-19 11:40:00,20160519,1140,9970,9975,9960,9970,24552
2016-05-19 11:45:00,20160519,1145,9965,9975,9960,9965,21859
2016-05-19 11:50:00,20160519,1150,9960,9975,9960,9965,1905
2016-05-19 11:55:00,20160519,1155,9970,9975,9955,9965,9474
2016-05-19 12:00:00,20160519,1200,9960,9970,9960,9970,490
2016-05-19 12:05:00,20160519,1205,9960,9960,9930,9945,7994
2016-05-19 12:10:00,20160519,1210,9945,9955,9930,9950,1764
2016-05-19 12:15:00,20160519,1215,9945,9950,9945,9950,15881
2016-05-19 12:20:00,20160519,1220,9930,9945,9925,9945,91
2016-05-19 12:25:00,20160519,1225,9950,9950,9945,9945,16292
2016-05-19 12:30:00,20160519,1230,9945,9965,9910,9965,5055
2016-05-19 12:35:00,20160519,1235,9955,9955,9955,9955,3
2016-05-19 12:40:00,20160519,1240,9955,9955,9925,9925,2
2016-05-19 12:45:00,20160519,1245,9955,9955,9945,9945,10
2016-05-19 12:50:00,20160519,1250,9945,9945,9945,9945,2
2016-05-19 12:55:00,20160519,1255,9945,9945,9940,9940,11
2016-05-19 13:00:00,20160519,1300,9940,9950,9915,9915,506
2016-05-19 13:05:00,20160519,1305,9950,9950,9950,9950,301
2016-05-19 13:10:00,20160519,1310,9950,9950,9950,9950,1
2016-05-19 13:15:00,20160519,1315,9950,9960,9950,9950,476
2016-05-19 13:20:00,20160519,1320,9960,9960,9960,9960,1
2016-05-19 13:25:00,20160519,1325,9960,9965,9930,9930,67
2016-05-19 13:30:00,20160519,1330,9965,9965,9945,9945,1013
2016-05-19 13:35:00,20160519,1335,9965,9965,9945,9945,1558
2016-05-19 13:40:00,20160519,1340,9945,9960,9945,9960,1984
2016-05-19 13:45:00,20160519,1345,9960,9960,9950,9950,321
2016-05-19 13:50:00,20160519,1350,9950,9950,9950,9950,21
2016-05-19 13:55:00,20160519,1355,9945,9945,9945,9945,243
2016-05-19 14:00:00,20160519,1400,9945,9945,9945,9945,52
2016-05-19 14:05:00,20160519,1405,9945,9945,9940,9945,310
2016-05-19 14:10:00,20160519,1410,9940,9940,9940,9940,305
2016-05-19 14:15:00,20160519,1415,9940,9940,9940,9940,50
2016-05-19 14:20:00,20160519,1420,9940,9940,9940,9940,992
2016-05-19 14:25:00,20160519,1425,9940,9940,9920,9920,3306
2016-05-19 14:30:00,20160519,1430,9935,9935,9915,9920,1024
2016-05-19 14:35:00,20160519,1435,9925,9925,9920,9920,1200
2016-05-19 14:40:00,20160519,1440,9920,9920,9920,9920,60
2016-05-19 14:45:00,20160519,1445,9940,9940,9925,9925,516
2016-05-19 14:50:00,20160519,1450,9925,9950,9925,9950,4059
2016-05-19 14:55:00,20160519,1450,9925,9950,9925,9950,4059
2016-05-19 15:00:00,20160519,1500,9960,9960,9960,9960,3195
2016-05-20 09:05:00,20160520,905,9950,9960,9950,9950,537
2016-05-20 09:10:00,20160520,910,9950,9990,9950,9990,10393
2016-05-20 09:15:00,20160520,915,10000,10025,10000,10025,6112
2016-05-20 09:20:00,20160520,920,10030,10090,10030,10075,173514
2016-05-20 09:25:00,20160520,925,10080,10100,10060,10095,75546
2016-05-20 09:30:00,20160520,930,10095,10105,10090,10095,35368
2016-05-20 09:35:00,20160520,935,10095,10095,10070,10070,1286
2016-05-20 09:40:00,20160520,940,10070,10070,10060,10060,4695
2016-05-20 09:45:00,20160520,945,10055,10060,10055,10060,218
2016-05-20 09:50:00,20160520,950,10065,10065,10050,10050,1304
2016-05-20 09:55:00,20160520,955,10065,10100,10065,10100,3394
2016-05-20 10:00:00,20160520,1000,10100,10160,10095,10130,30498
2016-05-20 10:05:00,20160520,1005,10125,10155,10120,10135,78808
2016-05-20 10:10:00,20160520,1010,10140,10145,10100,10105,56942
2016-05-20 10:15:00,20160520,1015,10110,10115,10100,10100,35981
2016-05-20 10:20:00,20160520,1020,10100,10100,10090,10090,7534
2016-05-20 10:25:00,20160520,1025,10090,10100,10090,10095,14354
2016-05-20 10:30:00,20160520,1030,10095,10130,10095,10115,5197
2016-05-20 10:35:00,20160520,1035,10115,10120,10090,10095,16259
2016-05-20 10:40:00,20160520,1040,10090,10100,10090,10100,12952
2016-05-20 10:45:00,20160520,1045,10100,10100,10095,10095,40863
2016-05-20 10:50:00,20160520,1050,10095,10100,10095,10100,1966
2016-05-20 10:55:00,20160520,1050,10095,10100,10095,10100,1966
2016-05-20 11:00:00,20160520,1100,10095,10100,10095,10100,5085
2016-05-20 11:05:00,20160520,1105,10100,10125,10100,10110,54048
2016-05-20 11:10:00,20160520,1110,10115,10155,10115,10155,33745
2016-05-20 11:15:00,20160520,1115,10155,10155,10100,10120,14605
2016-05-20 11:20:00,20160520,1120,10115,10140,10100,10125,31829
2016-05-20 11:25:00,20160520,1125,10125,10140,10115,10115,30879
2016-05-20 11:30:00,20160520,1130,10125,10125,10115,10125,17672
2016-05-20 11:35:00,20160520,1135,10120,10130,10120,10125,12983
2016-05-20 11:40:00,20160520,1140,10125,10130,10125,10125,14137
2016-05-20 11:45:00,20160520,1145,10135,10135,10130,10130,994
2016-05-20 11:50:00,20160520,1150,10125,10125,10125,10125,18
2016-05-20 11:55:00,20160520,1155,10120,10120,10105,10105,40
2016-05-20 12:00:00,20160520,1155,10120,10120,10105,10105,40
2016-05-20 12:05:00,20160520,1155,10120,10120,10105,10105,40
2016-05-20 12:10:00,20160520,1155,10120,10120,10105,10105,40
2016-05-20 12:15:00,20160520,1215,10110,10110,10105,10105,103
2016-05-20 12:20:00,20160520,1220,10120,10120,10120,10120,300
2016-05-20 12:25:00,20160520,1225,10125,10145,10125,10145,600
2016-05-20 12:30:00,20160520,1230,10145,10145,10145,10145,3
2016-05-20 12:35:00,20160520,1235,10145,10145,10145,10145,1018
2016-05-20 12:40:00,20160520,1240,10145,10155,10145,10155,3901
2016-05-20 12:45:00,20160520,1245,10155,10155,10150,10155,1410
2016-05-20 12:50:00,20160520,1245,10155,10155,10150,10155,1410
2016-05-20 12:55:00,20160520,1255,10150,10155,10150,10150,227
2016-05-20 13:00:00,20160520,1300,10155,10155,10150,10150,208
2016-05-20 13:05:00,20160520,1305,10150,10150,10150,10150,6
2016-05-20 13:10:00,20160520,1310,10150,10155,10150,10155,509
2016-05-20 13:15:00,20160520,1315,10155,10155,10155,10155,1
2016-05-20 13:20:00,20160520,1320,10155,10155,10150,10150,64
2016-05-20 13:25:00,20160520,1325,10150,10150,10150,10150,4095
2016-05-20 13:30:00,20160520,1325,10150,10150,10150,10150,4095
2016-05-20 13:35:00,20160520,1335,10135,10135,10135,10135,2
2016-05-20 13:40:00,20160520,1340,10135,10135,10135,10135,43
2016-05-20 13:45:00,20160520,1345,10140,10140,10140,10140,43
2016-05-20 13:50:00,20160520,1350,10145,10145,10145,10145,6
2016-05-20 13:55:00,20160520,1355,10145,10145,10145,10145,142
2016-05-20 14:00:00,20160520,1400,10145,10145,10145,10145,50
2016-05-20 14:05:00,20160520,1405,10145,10145,10135,10135,89
2016-05-20 14:10:00,20160520,1410,10145,10145,10145,10145,101
2016-05-20 14:15:00,20160520,1410,10145,10145,10145,10145,101
2016-05-20 14:20:00,20160520,1420,10145,10145,10145,10145,238
2016-05-20 14:25:00,20160520,1425,10150,10160,10150,10160,3572
2016-05-20 14:30:00,20160520,1430,10160,10170,10160,10170,2214
2016-05-20 14:35:00,20160520,1435,10175,10175,10170,10170,150
2016-05-20 14:40:00,20160520,1440,10170,10170,10170,10170,5210
2016-05-20 14:45:00,20160520,1445,10170,10170,10170,10170,261
2016-05-20 14:50:00,20160520,1450,10170,10170,10170,10170,2596
2016-05-20 14:55:00,20160520,1450,10170,10170,10170,10170,2596
2016-05-20 15:00:00,20160520,1500,10175,10175,10175,10175,5600
2016-05-23 09:05:00,20160523,905,10235,10300,10235,10295,11307
2016-05-23 09:10:00,20160523,910,10280,10285,10270,10275,8164
2016-05-23 09:15:00,20160523,915,10285,10285,10280,10280,5945
2016-05-23 09:20:00,20160523,920,10280,10280,10260,10275,9802
2016-05-23 09:25:00,20160523,925,10285,10290,10280,10290,54269
2016-05-23 09:30:00,20160523,930,10290,10300,10290,10290,33306
2016-05-23 09:35:00,20160523,935,10290,10290,10280,10285,19338
2016-05-23 09:40:00,20160523,940,10285,10310,10285,10310,22039
2016-05-23 09:45:00,20160523,945,10310,10315,10290,10300,14448
2016-05-23 09:50:00,20160523,950,10300,10300,10280,10280,79351
2016-05-23 09:55:00,20160523,955,10280,10280,10270,10270,37565
2016-05-23 10:00:00,20160523,1000,10270,10280,10270,10280,31150
2016-05-23 10:05:00,20160523,1005,10295,10295,10280,10290,3039
2016-05-23 10:10:00,20160523,1010,10270,10270,10260,10260,4525
2016-05-23 10:15:00,20160523,1015,10250,10250,10240,10240,1643
2016-05-23 10:20:00,20160523,1020,10250,10250,10235,10235,2325
2016-05-23 10:25:00,20160523,1025,10235,10235,10215,10215,2916
2016-05-23 10:30:00,20160523,1030,10215,10250,10215,10250,6736
2016-05-23 10:35:00,20160523,1035,10250,10270,10245,10270,19867
2016-05-23 10:40:00,20160523,1040,10270,10290,10265,10290,6205
2016-05-23 10:45:00,20160523,1045,10280,10280,10280,10280,4930
2016-05-23 10:50:00,20160523,1050,10280,10285,10275,10285,2238
2016-05-23 10:55:00,20160523,1055,10285,10315,10285,10315,8689
2016-05-23 11:00:00,20160523,1100,10315,10330,10315,10330,10593
2016-05-23 11:05:00,20160523,1105,10325,10335,10325,10325,3417
2016-05-23 11:10:00,20160523,1110,10325,10345,10325,10345,2234
2016-05-23 11:15:00,20160523,1115,10340,10350,10340,10350,1503
2016-05-23 11:20:00,20160523,1120,10350,10350,10345,10345,521
2016-05-23 11:25:00,20160523,1125,10345,10350,10340,10340,13148
2016-05-23 11:30:00,20160523,1130,10345,10355,10345,10355,37351
2016-05-23 11:35:00,20160523,1135,10355,10355,10345,10350,1449
2016-05-23 11:40:00,20160523,1140,10350,10350,10345,10350,11023
2016-05-23 11:45:00,20160523,1145,10355,10355,10350,10350,3170
2016-05-23 11:50:00,20160523,1145,10355,10355,10350,10350,3170
2016-05-23 11:55:00,20160523,1155,10345,10345,10340,10340,211
2016-05-23 12:00:00,20160523,1200,10355,10355,10355,10355,20
2016-05-23 12:05:00,20160523,1205,10350,10350,10350,10350,62
2016-05-23 12:10:00,20160523,1210,10345,10345,10335,10335,2659
2016-05-23 12:15:00,20160523,1215,10335,10345,10335,10340,19867
2016-05-23 12:20:00,20160523,1220,10340,10340,10335,10340,3527
2016-05-23 12:25:00,20160523,1225,10340,10345,10335,10345,12356
2016-05-23 12:30:00,20160523,1230,10340,10340,10325,10330,7822
2016-05-23 12:35:00,20160523,1235,10340,10340,10340,10340,5215
2016-05-23 12:40:00,20160523,1240,10335,10335,10335,10335,5164
2016-05-23 12:45:00,20160523,1245,10335,10335,10335,10335,10588
2016-05-23 12:50:00,20160523,1250,10335,10335,10335,10335,8094
2016-05-23 12:55:00,20160523,1255,10335,10335,10330,10330,4251
2016-05-23 13:00:00,20160523,1300,10335,10345,10335,10345,8479
2016-05-23 13:05:00,20160523,1305,10345,10350,10340,10350,2649
2016-05-23 13:10:00,20160523,1310,10350,10350,10345,10345,3041
2016-05-23 13:15:00,20160523,1315,10345,10345,10340,10340,9399
2016-05-23 13:20:00,20160523,1320,10345,10350,10345,10350,3961
2016-05-23 13:25:00,20160523,1325,10350,10350,10345,10345,11663
2016-05-23 13:30:00,20160523,1330,10350,10355,10350,10355,2983
2016-05-23 13:35:00,20160523,1335,10350,10355,10345,10345,1274
2016-05-23 13:40:00,20160523,1340,10355,10355,10350,10355,347
2016-05-23 13:45:00,20160523,1345,10355,10355,10355,10355,503
2016-05-23 13:50:00,20160523,1350,10355,10355,10355,10355,48
2016-05-23 13:55:00,20160523,1355,10345,10350,10345,10350,1104
2016-05-23 14:00:00,20160523,1400,10345,10350,10345,10350,14
2016-05-23 14:05:00,20160523,1405,10350,10355,10350,10355,1026
2016-05-23 14:10:00,20160523,1410,10345,10355,10345,10355,1002
2016-05-23 14:15:00,20160523,1415,10350,10355,10350,10355,3
2016-05-23 14:20:00,20160523,1420,10355,10355,10355,10355,100
2016-05-23 14:25:00,20160523,1425,10345,10355,10345,10345,504
2016-05-23 14:30:00,20160523,1430,10340,10340,10335,10340,12061
2016-05-23 14:35:00,20160523,1435,10345,10345,10345,10345,1733
2016-05-23 14:40:00,20160523,1435,10345,10345,10345,10345,1733
2016-05-23 14:45:00,20160523,1445,10340,10345,10335,10335,92
2016-05-23 14:50:00,20160523,1450,10345,10370,10345,10370,6016
2016-05-23 14:55:00,20160523,1450,10345,10370,10345,10370,6016
2016-05-23 15:00:00,20160523,1500,10350,10350,10350,10350,2417
2016-05-24 09:05:00,20160524,905,10350,10360,10350,10350,1095
